,set_number,start_date,end_date,start_latitude,start_longitude,end_latitude,end_longitude,id
589,590,2023-07-25 10:40:31+00:00,2023-07-26 11:50:51+00:00,47.65292050000001,-64.63037883333334,47.6528805,-64.62989066666667,943
590,591,2023-07-25 10:51:23+00:00,2023-07-26 12:02:57+00:00,47.631239,-64.60055266666667,47.631279333333325,-64.60012683333333,944
591,592,2023-07-25 11:05:00+00:00,2023-07-26 12:19:38+00:00,47.590119,-64.60006533333333,47.590601666666664,-64.601056,945
592,593,2023-07-25 11:15:35+00:00,2023-07-26 12:28:49+00:00,47.6119685,-64.63096266666666,47.6114535,-64.63092266666666,946
593,594,2023-07-25 11:25:25+00:00,2023-07-26 12:39:00+00:00,47.63043616666667,-64.66229083333333,47.63036383333333,-64.661852,947
594,595,2023-07-25 11:36:00+00:00,2023-07-26 12:49:48+00:00,47.61029583333333,-64.69040616666666,47.610844166666666,-64.6908515,948
595,596,2023-07-25 11:47:51+00:00,2023-07-26 13:00:41+00:00,47.58900666666667,-64.66188566666666,47.589234166666664,-64.66241733333334,949
596,597,2023-07-25 11:59:13+00:00,2023-07-26 13:11:49+00:00,47.569636833333334,-64.69099183333333,47.569081,-64.69077166666666,950
597,598,2023-07-25 12:09:45+00:00,2023-07-26 13:30:54+00:00,47.58819733333333,-64.722835,47.58816316666667,-64.72257166666667,951
598,599,2023-07-25 12:20:20+00:00,2023-07-26 13:41:16+00:00,47.568289666666665,-64.75138166666666,47.56867716666667,-64.751952,952
599,600,2023-07-25 12:32:11+00:00,2023-07-26 13:52:58+00:00,47.5466355,-64.72262916666666,47.546374666666665,-64.72340383333334,953
600,601,2023-07-25 12:42:59+00:00,2023-07-26 14:03:40+00:00,47.526433166666656,-64.7505535,47.52599266666667,-64.7502525,954
601,602,2023-07-25 12:53:58+00:00,2023-07-26 14:15:39+00:00,47.504486,-64.782218,47.50429966666667,-64.78135166666667,955
602,603,2023-07-25 13:04:49+00:00,2023-07-26 14:27:15+00:00,47.48420316666667,-64.81055783333333,47.484399,-64.81048616666666,956
603,604,2023-07-25 13:15:38+00:00,2023-07-26 14:38:29+00:00,47.46342966666667,-64.780433,47.462881833333334,-64.78051483333333,957
604,605,2023-07-25 13:27:10+00:00,2023-07-26 14:49:35+00:00,47.485763,-64.74893083333333,47.485307666666664,-64.748731,958
605,606,2023-07-25 13:43:41+00:00,2023-07-26 14:59:56+00:00,47.505376,-64.7196885,47.50483433333334,-64.71965633333333,959
606,607,2023-07-25 13:55:49+00:00,2023-07-26 15:11:36+00:00,47.52830083333333,-64.688319,47.52779033333334,-64.6888455,960
607,608,2023-07-25 14:06:16+00:00,2023-07-26 15:22:29+00:00,47.5480105,-64.65938516666667,47.54752833333333,-64.6597885,961
608,609,2023-07-25 14:17:16+00:00,2023-07-26 15:31:38+00:00,47.568731166666666,-64.62850066666667,47.568278,-64.628605,962
609,610,2023-07-25 14:30:51+00:00,2023-07-26 15:50:06+00:00,47.52746583333333,-64.62773216666666,47.5270065,-64.62817366666667,963
610,611,2023-07-25 14:43:33+00:00,2023-07-26 16:01:46+00:00,47.505278833333335,-64.65953016666667,47.505043666666666,-64.65973816666667,964
611,612,2023-07-25 14:55:17+00:00,2023-07-26 16:12:35+00:00,47.4851915,-64.6885515,47.484786,-64.68865266666667,965
612,613,2023-07-25 15:07:31+00:00,2023-07-26 16:22:28+00:00,47.46331983333334,-64.72012666666667,47.46280766666667,-64.7202115,966
613,614,2023-07-25 15:18:10+00:00,2023-07-26 16:33:04+00:00,47.443276000000004,-64.7494325,47.44283,-64.74968266666667,967
614,615,2023-07-25 15:31:40+00:00,2023-07-26 16:45:53+00:00,47.442865833333336,-64.810612,47.44289083333334,-64.81106133333333,968
615,616,2023-07-25 15:49:32+00:00,2023-07-26 09:22:50+00:00,47.474496,-64.865467,47.474329166666664,-64.86545383333333,969
616,617,2023-07-26 09:27:18+00:00,2023-07-27 09:17:11+00:00,47.48358183333333,-64.86855216666666,47.48356783333333,-64.86807133333333,970
617,618,2023-07-26 09:38:12+00:00,2023-07-27 09:27:47+00:00,47.50612283333333,-64.845951,47.50551466666667,-64.84502433333333,971
618,619,2023-07-26 09:51:52+00:00,2023-07-27 09:40:55+00:00,47.5447985,-64.84345733333333,47.54490933333334,-64.842997,972
619,620,2023-07-26 10:03:50+00:00,2023-07-27 09:51:13+00:00,47.527057,-64.81122066666667,47.527173166666664,-64.8111835,973
620,621,2023-07-26 10:14:25+00:00,2023-07-27 10:02:30+00:00,47.546914,-64.7833465,47.54706399999999,-64.78305533333334,974
621,622,2023-07-26 10:28:00+00:00,2023-07-27 10:15:56+00:00,47.58843399999999,-64.78401066666666,47.58842966666667,-64.784098,975
622,623,2023-07-26 10:41:32+00:00,2023-07-27 10:29:48+00:00,47.628704,-64.78419916666667,47.62865266666667,-64.78394833333333,976
623,624,2023-07-26 10:53:07+00:00,2023-07-27 10:40:42+00:00,47.610802,-64.7523555,47.61063033333333,-64.751827,977
624,625,2023-07-26 11:04:18+00:00,2023-07-27 10:51:09+00:00,47.6304475,-64.724576,47.63014366666667,-64.72441083333334,978
625,626,2023-07-26 11:17:56+00:00,2023-07-27 11:05:37+00:00,47.67061366666667,-64.72333033333334,47.67096649999999,-64.7228485,979
626,627,2023-07-26 11:29:55+00:00,2023-07-27 11:15:49+00:00,47.653802666666664,-64.6918415,47.653266,-64.69228166666667,980
627,628,2023-07-26 11:39:47+00:00,2023-07-27 11:25:16+00:00,47.67158283333333,-64.66297666666667,47.67143316666667,-64.66299383333333,981
628,629,2023-07-26 11:52:43+00:00,2023-07-27 11:41:16+00:00,47.65251133333334,-64.6297845,47.65256633333333,-64.6291255,982
629,630,2023-07-26 12:04:49+00:00,2023-07-27 11:51:08+00:00,47.631559,-64.60069616666667,47.63119633333334,-64.6001715,983
630,631,2023-07-26 12:19:52+00:00,2023-07-27 12:05:41+00:00,47.591079,-64.60109716666666,47.590794,-64.60138966666666,984
631,632,2023-07-26 12:30:06+00:00,2023-07-27 12:16:27+00:00,47.61166583333333,-64.6316545,47.61175383333333,-64.63099766666667,985
632,633,2023-07-26 12:40:47+00:00,2023-07-27 12:35:50+00:00,47.6301725,-64.66242033333333,47.629602166666665,-64.662713,986
633,634,2023-07-26 12:51:38+00:00,2023-07-27 12:48:11+00:00,47.61007216666667,-64.6896205,47.60999533333333,-64.68983166666666,987
634,635,2023-07-26 13:02:29+00:00,2023-07-27 12:58:36+00:00,47.58898883333333,-64.662604,47.588638333333336,-64.6617605,988
635,636,2023-07-26 13:14:14+00:00,2023-07-27 13:08:41+00:00,47.5700135,-64.6912785,47.56979866666667,-64.69041266666666,989
636,637,2023-07-26 13:31:23+00:00,2023-07-27 13:21:32+00:00,47.58791433333333,-64.72259583333333,47.5874875,-64.72295766666667,990
637,638,2023-07-26 13:42:56+00:00,2023-07-27 13:35:00+00:00,47.56792916666666,-64.751314,47.5676415,-64.7515965,991
638,639,2023-07-26 13:55:05+00:00,2023-07-27 13:46:51+00:00,47.546294833333334,-64.724402,47.54617366666667,-64.72307983333333,992
639,640,2023-07-26 14:05:34+00:00,2023-07-27 13:57:56+00:00,47.525489,-64.750857,0.0,-0.0,993
640,641,2023-07-26 14:17:52+00:00,2023-07-27 14:10:02+00:00,47.50349766666667,-64.78227866666667,47.50334133333333,-64.78189983333333,994
641,642,2023-07-26 14:29:22+00:00,2023-07-27 14:20:25+00:00,47.4839455,-64.80904116666666,47.483742666666664,-64.80957433333333,995
642,643,2023-07-26 14:40:03+00:00,2023-07-27 14:31:36+00:00,47.4638035,-64.78041683333333,47.463293666666665,-64.78030783333334,996
643,644,2023-07-26 14:51:25+00:00,2023-07-27 14:42:08+00:00,47.485953333333335,-64.748189,47.485434833333336,-64.74814866666667,997
644,645,2023-07-26 15:02:15+00:00,2023-07-27 14:52:17+00:00,47.505889,-64.71853533333334,47.5055865,-64.71903116666667,998
645,646,2023-07-26 15:13:43+00:00,2023-07-27 15:03:37+00:00,47.5289235,-64.68755283333333,47.528816,-64.68794066666666,999
646,647,2023-07-26 15:24:02+00:00,2023-07-27 15:13:24+00:00,47.54798666666667,-64.6589055,47.547713,-64.658763,1000
647,648,2023-07-26 15:38:54+00:00,2023-07-27 15:23:00+00:00,47.56656699999999,-64.62919633333334,47.566562,-64.62860666666667,1001
648,649,2023-07-26 15:52:51+00:00,2023-07-27 15:35:54+00:00,47.527256333333334,-64.62983366666667,47.52685433333333,-64.62959216666667,1002
649,650,2023-07-26 16:04:09+00:00,2023-07-27 15:50:07+00:00,47.5044545,-64.66073583333333,47.504386833333335,-64.66017116666667,1003
650,651,2023-07-26 16:14:28+00:00,2023-07-27 16:01:25+00:00,47.48420566666667,-64.689762,47.484063166666665,-64.68963483333333,1004
651,652,2023-07-26 16:24:28+00:00,2023-07-27 16:12:07+00:00,47.46236233333333,-64.72078283333333,47.462029666666666,-64.72060283333333,1005
652,653,2023-07-26 16:34:51+00:00,2023-07-27 16:21:53+00:00,47.44311316666667,-64.749655,47.442427,-64.74940483333333,1006
653,654,2023-07-26 16:46:58+00:00,2023-07-27 16:43:08+00:00,47.442903666666666,-64.81071966666667,47.442353,-64.81069116666667,1007
654,655,2023-07-27 09:17:52+00:00,2023-07-28 09:25:34+00:00,47.484063166666665,-64.86840733333334,47.48401066666667,-64.86835066666667,1008
655,656,2023-07-27 09:29:33+00:00,2023-07-28 09:40:46+00:00,47.50650066666667,-64.8480975,47.50815766666667,-64.8476885,1009
656,657,2023-07-27 09:42:20+00:00,2023-07-28 09:53:45+00:00,47.5437425,-64.84243066666667,47.5433605,-64.84197283333333,1010
657,658,2023-07-27 09:52:50+00:00,2023-07-28 10:05:40+00:00,47.527321,-64.8106225,47.528997833333335,-64.809177,1011
658,659,2023-07-27 10:03:53+00:00,2023-07-28 10:14:17+00:00,47.54663016666666,-64.78393383333334,47.54670216666667,-64.78328966666666,1012
659,660,2023-07-27 10:17:30+00:00,2023-07-28 10:27:15+00:00,47.58840983333333,-64.78425316666667,47.58872733333333,-64.783998,1013
660,661,2023-07-27 10:31:47+00:00,2023-07-28 10:39:00+00:00,47.62757966666667,-64.78335733333333,47.628270666666666,-64.78366533333333,1014
661,662,2023-07-27 10:42:07+00:00,2023-07-28 10:49:08+00:00,47.611026333333335,-64.752232,47.61134833333333,-64.75111233333334,1015
662,663,2023-07-27 10:52:49+00:00,2023-07-28 10:57:52+00:00,47.631022333333334,-64.724695,47.631178,-64.72428383333333,1016
663,664,2023-07-27 11:07:07+00:00,2023-07-28 11:08:58+00:00,47.6696035,-64.722263,47.66995933333333,-64.72187483333333,1017
664,665,2023-07-27 11:17:22+00:00,2023-07-28 11:18:03+00:00,47.65383883333333,-64.69198283333333,47.653614833333336,-64.69193766666666,1018
665,666,2023-07-27 11:26:56+00:00,2023-07-28 11:28:54+00:00,47.670958166666665,-64.66317566666666,47.66906083333333,-64.6594885,1019
666,667,2023-07-27 11:42:34+00:00,2023-07-28 11:38:08+00:00,47.65215766666667,-64.62933916666667,47.652002833333334,-64.6285485,1020
667,668,2023-07-27 11:52:59+00:00,2023-07-28 11:46:57+00:00,47.6314035,-64.60059883333334,47.6308995,-64.60062616666667,1021
668,669,2023-07-27 12:07:01+00:00,2023-07-28 11:59:28+00:00,47.59102716666666,-64.60181016666667,47.59080066666667,-64.60198116666666,1022
669,670,2023-07-27 12:18:00+00:00,2023-07-28 12:09:08+00:00,47.611727,-64.6316025,47.611592333333334,-64.63183733333334,1023
670,671,2023-07-27 12:37:11+00:00,2023-07-28 12:18:19+00:00,47.628730166666664,-64.66298116666667,47.62869533333333,-64.66334566666667,1024
671,672,2023-07-27 12:49:37+00:00,2023-07-28 12:26:35+00:00,47.609601166666664,-64.68955416666667,47.60924683333333,-64.68997066666667,1025
672,673,2023-07-27 13:00:08+00:00,2023-07-28 12:36:37+00:00,47.5888045,-64.6626595,47.588922,-64.664132,1026
673,674,2023-07-27 13:10:31+00:00,2023-07-28 12:46:20+00:00,47.57021133333333,-64.691843,47.5701355,-64.692956,1027
674,675,2023-07-27 13:23:37+00:00,2023-07-28 12:54:52+00:00,47.587236833333336,-64.72273266666667,47.58721716666667,-64.72289233333333,1028
675,676,2023-07-27 13:37:06+00:00,2023-07-28 13:03:26+00:00,47.56689433333333,-64.750001,47.566907,-64.75118533333334,1029
676,677,2023-07-27 13:48:40+00:00,2023-07-28 13:12:41+00:00,47.5463615,-64.72492883333334,47.546165,-64.72512733333333,1030
677,678,2023-07-27 14:00:27+00:00,2023-07-28 13:21:19+00:00,47.52533783333333,-64.751843,47.525235499999994,-64.75230983333333,1031
678,679,2023-07-27 14:11:42+00:00,2023-07-28 13:31:01+00:00,47.503033333333335,-64.78230666666667,47.502436333333335,-64.78240516666666,1032
679,680,2023-07-27 14:22:06+00:00,2023-07-28 13:48:25+00:00,47.4836895,-64.80813283333333,47.48349983333333,-64.8088315,1033
680,681,2023-07-27 14:33:32+00:00,2023-07-28 14:01:27+00:00,47.46470383333333,-64.78054616666667,47.464145166666675,-64.78102066666666,1034
681,682,2023-07-27 14:43:55+00:00,2023-07-28 14:11:40+00:00,47.486202166666665,-64.74780366666667,47.485747333333336,-64.748057,1035
682,683,2023-07-27 14:53:52+00:00,2023-07-28 14:21:15+00:00,47.50626416666667,-64.71832116666667,47.50630516666667,-64.71887283333334,1036
683,684,2023-07-27 15:05:20+00:00,2023-07-28 14:31:27+00:00,47.5293945,-64.68752983333333,47.52891416666666,-64.68778916666666,1037
684,685,2023-07-27 15:14:46+00:00,2023-07-28 14:41:06+00:00,47.548251,-64.65836766666666,47.548047,-64.65893083333333,1038
685,686,2023-07-27 15:25:16+00:00,2023-07-28 14:50:31+00:00,47.564881166666666,-64.62913483333334,47.56456133333333,-64.62926116666667,1039
686,687,2023-07-27 15:38:16+00:00,2023-07-28 15:05:47+00:00,47.52609416666667,-64.63080083333334,47.5256645,-64.63103183333334,1040
687,688,2023-07-27 15:52:12+00:00,2023-07-28 15:15:05+00:00,47.504245833333336,-64.66054883333334,47.50374166666667,-64.66089183333334,1041
688,689,2023-07-27 16:03:14+00:00,2023-07-28 15:23:59+00:00,47.483853333333336,-64.690219,47.48350549999999,-64.69034666666667,1042
689,690,2023-07-27 16:14:02+00:00,2023-07-28 15:33:53+00:00,47.4611675,-64.722171,47.4609545,-64.72210083333333,1043
690,691,2023-07-27 16:23:37+00:00,2023-07-28 15:42:14+00:00,47.44336933333334,-64.749568,47.442862833333336,-64.75009983333334,1044
691,692,2023-07-27 16:45:02+00:00,2023-07-28 15:54:06+00:00,47.443008166666665,-64.81159516666666,47.4426715,-64.811717,1045
692,693,2023-07-31 13:43:53+00:00,2023-08-01 10:17:58+00:00,47.885491333333334,-65.7511495,47.88531616666667,-65.75075366666667,1046
693,694,2023-07-31 13:52:42+00:00,2023-08-01 10:31:02+00:00,47.90627583333333,-65.72160216666667,47.90585016666667,-65.72102683333334,1047
694,695,2023-07-31 14:01:39+00:00,2023-08-01 10:44:13+00:00,47.92688533333333,-65.7531955,47.92667466666666,-65.75209816666667,1048
695,696,2023-07-31 14:09:59+00:00,2023-08-01 10:57:56+00:00,47.90462633333333,-65.7839375,47.90455683333333,-65.78325266666667,1049
696,697,2023-07-31 14:16:15+00:00,2023-08-01 11:06:34+00:00,47.88926133333333,-65.80382066666667,47.889211,-65.80379266666667,1050
697,698,2023-07-31 14:24:05+00:00,2023-08-01 11:19:42+00:00,47.911085666666665,-65.8298835,47.9111665,-65.82929783333333,1051
698,699,2023-07-31 14:29:03+00:00,2023-08-01 11:28:18+00:00,47.925851,-65.81491566666666,47.92574466666667,-65.81444916666666,1052
699,700,2023-07-31 14:36:52+00:00,2023-08-01 11:39:01+00:00,47.946363833333336,-65.78585516666666,47.94598033333333,-65.78502816666666,1053
700,701,2023-07-31 14:45:39+00:00,2023-08-01 12:01:55+00:00,47.9668945,-65.81712183333333,47.966799333333334,-65.81619016666667,1054
701,702,2023-07-31 14:54:08+00:00,2023-08-01 12:18:12+00:00,47.94533083333334,-65.84721316666666,47.94535116666667,-65.84641366666666,1055
702,703,2023-07-31 15:02:22+00:00,2023-08-01 12:32:00+00:00,47.924461,-65.87710083333333,47.92455133333333,-65.87661966666667,1056
703,704,2023-07-31 15:13:56+00:00,2023-08-01 12:47:18+00:00,47.92329550000001,-65.93863666666667,47.92341966666667,-65.937805,1057
704,705,2023-07-31 15:22:14+00:00,2023-08-01 12:58:13+00:00,47.943866666666665,-65.90935,47.94402433333333,-65.90895316666666,1058
705,706,2023-07-31 15:31:07+00:00,2023-08-01 13:08:13+00:00,47.96671833333333,-65.882001,47.965714,-65.87898,1059
706,707,2023-07-31 15:38:35+00:00,2023-08-01 13:26:51+00:00,47.98495416666666,-65.91150566666667,47.9846715,-65.9108855,1060
707,708,2023-07-31 15:45:57+00:00,2023-08-01 13:40:02+00:00,47.964766833333336,-65.94095716666666,47.964696333333336,-65.94004316666667,1061
708,709,2023-07-31 15:54:15+00:00,2023-08-01 13:54:52+00:00,47.94260366666667,-65.97118133333333,47.942605,-65.970773,1062
709,710,2023-07-31 16:05:54+00:00,2023-08-01 14:18:09+00:00,47.9414935,-66.03257783333333,47.94114733333333,-66.03172666666667,1063
710,711,2023-07-31 16:13:37+00:00,2023-08-01 14:31:49+00:00,47.962949333333334,-66.003283,47.96285816666666,-66.00304233333334,1064
711,712,2023-07-31 16:21:34+00:00,2023-08-01 14:45:51+00:00,47.983100666666665,-65.97454516666667,47.983307333333336,-65.9739425,1065
712,713,2023-07-31 16:34:15+00:00,2023-08-01 15:06:46+00:00,47.98256,-66.03538233333333,47.98226533333333,-66.03547883333333,1066
713,714,2023-07-31 16:42:06+00:00,2023-08-01 15:19:29+00:00,47.96190266666666,-66.06482716666666,47.961663,-66.06530883333333,1067
714,715,2023-07-31 16:49:32+00:00,2023-08-01 15:31:39+00:00,47.94079516666667,-66.094976,47.941262333333334,-66.094926,1068
715,716,2023-07-31 16:58:36+00:00,2023-08-01 15:43:42+00:00,47.96053583333333,-66.12541983333334,47.960793,-66.12724933333334,1069
716,717,2023-07-31 17:05:22+00:00,2023-08-01 16:02:30+00:00,47.9812955,-66.09748166666667,47.9810015,-66.09757166666667,1070
717,718,2023-07-31 17:16:18+00:00,2023-08-01 16:16:43+00:00,48.022531,-66.09921316666667,48.02238100000001,-66.09905816666667,1071
718,719,2023-07-31 17:23:35+00:00,2023-08-01 16:29:00+00:00,48.003407833333334,-66.06714883333333,48.003096666666664,-66.06778433333334,1072
719,720,2023-07-31 17:31:02+00:00,2023-08-01 16:41:23+00:00,48.024333,-66.0374605,48.02415033333333,-66.038326,1073
720,721,2023-07-31 17:38:23+00:00,2023-08-01 17:00:42+00:00,48.005062833333334,-66.00500683333334,48.004853,-66.00509933333333,1074
721,722,2023-07-31 17:46:05+00:00,2023-08-01 17:27:39+00:00,48.02574416666667,-65.97525566666667,48.025284666666664,-65.97595483333333,1075
722,723,2023-07-31 17:53:10+00:00,2023-08-01 17:45:50+00:00,48.006406,-65.943044,48.00614433333333,-65.942959,1076
723,724,2023-07-31 18:00:15+00:00,2023-08-01 18:10:52+00:00,48.026703,-65.91362083333334,48.02615083333334,-65.91413116666666,1077
724,725,2023-07-31 18:07:20+00:00,2023-08-01 18:27:11+00:00,48.0077405,-65.88141566666667,48.0075165,-65.88186633333333,1078
725,726,2023-07-31 18:15:09+00:00,2023-08-01 18:37:20+00:00,47.98673316666667,-65.84951133333334,47.9862985,-65.84888616666667,1079
726,727,2023-07-31 18:22:17+00:00,2023-08-01 18:53:02+00:00,48.009559,-65.820943,48.00961433333333,-65.8215675,1080
727,728,2023-07-31 18:29:42+00:00,2023-08-01 19:01:48+00:00,47.98809633333333,-65.7877745,47.98765983333333,-65.7873155,1081
728,729,2023-07-31 18:37:20+00:00,2023-08-01 19:10:24+00:00,47.968296,-65.75480366666666,47.96803966666667,-65.7541315,1082
729,730,2023-07-31 18:44:29+00:00,2023-08-01 19:19:53+00:00,47.947552333333334,-65.72331199999999,47.94757466666666,-65.7224575,1083
730,731,2023-08-01 10:19:32+00:00,2023-08-02 10:19:18+00:00,47.885763,-65.75071416666667,0.0,-0.0,1084
731,732,2023-08-01 10:32:37+00:00,2023-08-02 10:33:09+00:00,47.90612766666667,-65.72203333333333,47.90564366666667,-65.72116133333333,1085
732,733,2023-08-01 10:46:17+00:00,2023-08-02 10:47:52+00:00,47.92689033333333,-65.753166,47.92656649999999,-65.75209683333334,1086
733,734,2023-08-01 10:59:21+00:00,2023-08-02 11:02:28+00:00,47.904807,-65.7838085,47.90477533333333,-65.7831665,1087
734,735,2023-08-01 11:08:25+00:00,2023-08-02 11:10:55+00:00,47.890283333333336,-65.8039165,47.890496999999996,-65.804088,1088
735,736,2023-08-01 11:20:34+00:00,2023-08-02 11:21:45+00:00,47.9113285,-65.829109,47.911235166666664,-65.82846766666667,1089
736,737,2023-08-01 11:29:26+00:00,2023-08-02 11:29:43+00:00,47.92603666666667,-65.81408716666667,47.92565116666666,-65.8134245,1090
737,738,2023-08-01 11:41:26+00:00,2023-08-02 11:40:06+00:00,47.9461545,-65.78597916666666,47.945936333333336,-65.78495883333333,1091
738,739,2023-08-01 12:03:31+00:00,2023-08-02 12:02:20+00:00,47.96627766666667,-65.81735666666667,47.966258,-65.8164015,1092
739,740,2023-08-01 12:20:02+00:00,2023-08-02 12:18:02+00:00,47.9448945,-65.8474265,47.94493083333333,-65.84657966666667,1093
740,741,2023-08-01 12:33:23+00:00,2023-08-02 12:27:02+00:00,47.925176,-65.8773085,47.924868333333336,-65.8762275,1094
741,742,2023-08-01 12:48:33+00:00,2023-08-02 12:40:55+00:00,47.923849,-65.93763483333333,47.92386383333333,-65.936974,1095
742,743,2023-08-01 12:59:24+00:00,2023-08-02 12:52:22+00:00,47.9441915,-65.90887783333334,47.94422133333333,-65.908273,1096
743,744,2023-08-01 13:09:50+00:00,2023-08-02 13:03:57+00:00,47.96579533333333,-65.880065,47.965694666666664,-65.87898833333334,1097
744,745,2023-08-01 13:28:37+00:00,2023-08-02 13:32:37+00:00,47.98449033333333,-65.911427,47.98428216666667,-65.91077433333334,1098
745,746,2023-08-01 13:42:01+00:00,2023-08-02 13:45:01+00:00,47.96474666666667,-65.94105216666667,47.96459133333333,-65.94028333333333,1099
746,747,2023-08-01 13:55:48+00:00,2023-08-02 13:58:49+00:00,47.942643333333336,-65.97161016666666,47.9425115,-65.97111316666667,1100
747,748,2023-08-01 14:21:07+00:00,2023-08-02 14:12:10+00:00,47.944026333333326,-66.0283165,47.94164516666667,-66.031649,1101
748,749,2023-08-01 14:32:33+00:00,2023-08-02 14:23:00+00:00,47.9630845,-66.00294216666667,47.963062666666666,-66.00252033333334,1102
749,750,2023-08-01 14:46:32+00:00,2023-08-02 14:40:23+00:00,47.98347533333333,-65.974434,47.983489666666664,-65.97438666666666,1103
750,751,2023-08-01 15:07:48+00:00,2023-08-02 14:57:08+00:00,47.98248066666667,-66.03540233333334,47.98185433333333,-66.03548316666667,1104
751,752,2023-08-01 15:20:04+00:00,2023-08-02 15:17:30+00:00,47.96161383333333,-66.06532583333333,47.961194,-66.06542016666667,1105
752,753,2023-08-01 15:32:14+00:00,2023-08-02 15:31:48+00:00,47.94138216666666,-66.09507016666667,47.94224666666667,-66.09540516666667,1106
753,754,2023-08-01 15:44:30+00:00,2023-08-02 15:44:34+00:00,47.960852,-66.1271045,47.961137,-66.12673016666666,1107
754,755,2023-08-01 16:03:01+00:00,2023-08-02 15:55:40+00:00,47.981022333333335,-66.09749933333333,47.981178666666665,-66.09710483333333,1108
755,756,2023-08-01 16:17:33+00:00,2023-08-02 16:09:56+00:00,48.0222535,-66.09893733333334,48.021521666666665,-66.099154,1109
756,757,2023-08-01 16:30:33+00:00,2023-08-02 16:21:22+00:00,48.00335833333333,-66.06723683333334,48.00258983333333,-66.06726616666667,1110
757,758,2023-08-01 16:42:20+00:00,2023-08-02 16:34:09+00:00,48.024082166666666,-66.03793033333334,48.02352616666668,-66.03837983333334,1111
758,759,2023-08-01 17:01:39+00:00,2023-08-02 16:51:20+00:00,48.005183,-66.00545466666667,48.00455566666667,-66.00558083333334,1112
759,760,2023-08-01 17:29:22+00:00,2023-08-02 17:22:40+00:00,48.02484466666667,-65.97567416666666,48.0246445,-65.97625433333333,1113
760,761,2023-08-01 17:46:47+00:00,2023-08-02 17:44:46+00:00,48.00655666666666,-65.94309666666666,48.0062945,-65.94349616666666,1114
761,762,2023-08-01 18:12:12+00:00,2023-08-02 18:05:26+00:00,48.02590416666666,-65.913962,48.02464783333333,-65.91244666666667,1115
762,763,2023-08-01 18:28:37+00:00,2023-08-02 18:18:01+00:00,48.00705516666667,-65.88123316666666,48.00680383333333,-65.8817585,1116
763,764,2023-08-01 18:39:00+00:00,2023-08-02 18:27:32+00:00,47.98675166666666,-65.849245,47.986608833333335,-65.8496575,1117
764,765,2023-08-01 18:54:17+00:00,2023-08-02 18:41:58+00:00,48.00908033333333,-65.8214295,48.009010333333336,-65.82178183333333,1118
765,766,2023-08-01 19:03:43+00:00,2023-08-02 18:50:32+00:00,47.98660316666667,-65.7860655,47.987864666666674,-65.78711383333334,1119
766,767,2023-08-01 19:11:55+00:00,2023-08-02 18:59:44+00:00,47.96786816666667,-65.75346283333333,47.96813683333333,-65.7533785,1120
767,768,2023-08-01 19:21:40+00:00,2023-08-02 19:08:13+00:00,47.947952666666666,-65.723462,47.948406166666665,-65.723083,1121
768,769,2023-08-02 10:23:50+00:00,2023-08-03 10:17:39+00:00,47.888367333333335,-65.74593516666667,47.88542866666667,-65.75000533333333,1123
769,770,2023-08-02 10:34:40+00:00,2023-08-03 10:27:15+00:00,47.9060515,-65.72252416666667,47.90578816666666,-65.72155366666667,1124
770,771,2023-08-02 10:49:43+00:00,2023-08-03 10:38:34+00:00,47.9266955,-65.75298883333333,47.92664016666667,-65.75195533333333,1125
771,772,2023-08-02 11:03:12+00:00,2023-08-03 10:50:35+00:00,47.90478366666667,-65.783378,47.90472333333334,-65.7829315,1126
772,773,2023-08-02 11:12:32+00:00,2023-08-03 11:02:07+00:00,47.89073033333333,-65.80372466666667,47.89107933333333,-65.80345033333333,1127
773,774,2023-08-02 11:22:44+00:00,2023-08-03 11:11:42+00:00,47.91134683333333,-65.82814616666667,47.9111385,-65.82747233333333,1128
774,775,2023-08-02 11:32:18+00:00,2023-08-03 11:20:38+00:00,47.926162166666664,-65.813841,47.92597766666667,-65.81321033333333,1129
775,776,2023-08-02 11:42:14+00:00,2023-08-03 11:32:10+00:00,47.9461625,-65.78632533333334,47.9460465,-65.7853595,1130
776,777,2023-08-02 12:04:06+00:00,2023-08-03 11:49:24+00:00,47.9665575,-65.81718816666667,47.966421,-65.81610516666667,1131
777,778,2023-08-02 12:19:13+00:00,2023-08-03 12:06:39+00:00,47.944638000000005,-65.84707683333333,47.94494166666667,-65.845974,1132
778,779,2023-08-02 12:28:38+00:00,2023-08-03 12:17:08+00:00,47.92519133333334,-65.87650366666666,47.924984333333335,-65.875793,1133
779,780,2023-08-02 12:42:20+00:00,2023-08-03 12:42:24+00:00,47.9243125,-65.93672716666667,47.92424716666667,-65.936275,1134
780,781,2023-08-02 12:54:11+00:00,2023-08-03 12:54:02+00:00,47.944732333333334,-65.908147,47.944568499999995,-65.90753866666667,1135
781,782,2023-08-02 13:05:16+00:00,2023-08-03 13:09:07+00:00,47.96581333333334,-65.87903233333333,47.96556416666667,-65.87876633333333,1136
782,783,2023-08-02 13:34:17+00:00,2023-08-03 13:33:24+00:00,47.984198,-65.911937,47.98430583333333,-65.91071583333333,1137
783,784,2023-08-02 13:46:48+00:00,2023-08-03 13:47:49+00:00,47.964498166666665,-65.94063916666667,47.96441466666667,-65.93972883333333,1138
